MMSI,LAT,LON,TYPE
0,24.972057,119.356468,70
0,22.805435,120.14205,0
0,24.983445,119.388643,0
0,22.805377,120.142243,73
1,22.6273,120.283968,0
2,26.2098337278556,120.394507,0
6,26.07567,119.723515,102
14,26.115942,119.669892,0
80,24.584525,121.868683,104
5714,26.5528533584571,122.139815207512,0
5718,26.5828909135267,123.334076889653,0
9021,22.7418739061574,120.754014365851,0
9022,22.6581699548619,120.699539441513,0
9023,22.7259808038681,120.774458732794,0
9024,23.0676642090418,120.979670508052,0
9027,22.7596520484107,120.883805330195,0
9028,21.8468968250001,120.436422123862,0
9030,22.0369905784411,120.46588940779,0
9031,22.9467203964745,120.801964407905,0
9034,23.1189685600236,120.901378685762,0
9802,21.949694513131,120.450203133408,0
56101,24.43162,118.410587,0
57564,26.6549403538259,121.06982239442,0
58661,26.7734779055143,121.213352975417,0
59169,26.2452148805044,120.844527152806,0
103888,26.6143765817016,121.246472960149,0
193516,26.9448532439709,121.864772923287,0
193517,26.8942538240667,121.968007867733,0
193523,26.935116312428,121.965018601613,0
237019,22.1897124561407,120.549475119868,0
241646,24.5257390564136,118.402119332374,0
270001,25.2116875884497,118.514264887868,0
270002,24.2792943208661,119.215804363926,0
270011,22.3262573101795,119.384572767867,0
300006,22.6361989501551,120.55070605339,0
319008,22.6984301734491,120.080719959475,0
319010,24.5739460311402,118.446323701761,0
319012,21.9540075578495,122.105229200805,0
319013,22.5054481884682,120.07110418193,0
335010,23.7967351684465,121.581997028388,0
349902,21.7559812456532,120.94387722685,0
349906,21.9151856660687,120.503271476696,0
349909,21.9172902037792,120.517004262482,0
349910,21.9172063826113,120.517048091846,0
420811,26.6259634086022,119.708180325881,0
445503,22.9812350018781,120.411237527905,0
480102,22.792567,121.194592,0
525302,22.791938,121.193653,0
525305,22.792148,121.193695,0
525307,22.791947,121.193663,0
561018,25.1492503696754,116.08662365486,0
561019,24.1433568662763,118.408114447598,0
561022,28.3322585011733,125.074179051265,0
561189,25.4707976170226,119.062291518154,0
561620,27.4774417121601,122.046908403434,0
561630,23.5637640968635,119.376683830975,0
561888,24.6268282954099,117.561750327612,0
562019,27.4094333447721,121.845442587151,0
575902,22.353372,120.382847,0
575904,22.353298,120.382913,0
580015,24.7520619785028,119.750383862689,0
580021,24.4219647412157,119.23915267011,0
580022,24.7428310127231,119.931948569263,0
591614,26.1225201839917,121.645367189794,120
591616,23.9040518501422,122.47582019424,200
591620,26.700360140895,121.733195431797,0
620102,22.467507,120.445227,0
620105,22.7765773706171,120.695486968668,0
660314,17.7000895402229,120.685224337772,0
660318,17.6040598438575,121.234144987131,0
660320,18.3873187379345,118.493151600647,0
660322,18.3549314799581,118.723094359099,0
660912,21.5849575433963,118.598056514107,0
666916,24.1713442416671,118.078212069776,0
666917,23.123079817413,119.608033001922,0
666918,25.1739354976109,119.007559617415,0
666919,22.0827597137418,117.726048150965,0
666920,24.7077240536417,119.401610297666,0
860002,24.2063997932003,119.285637816807,0
860004,24.2807503429744,119.33492612118,0
860013,24.1632994239892,119.377283284029,0
860026,24.6086221540438,119.39526946693,0
882569,26.5967558006232,121.848008222414,0
891100,24.5482134151412,118.541353587021,0
892200,24.0891073906226,118.568807810219,0
894400,24.3617642610944,118.41348018161,0
895500,24.49098,118.24706,0
921557,28.5040213807248,121.660572490595,0
960007,24.427827,118.429112,0
1005873,25.1754913214349,121.446969095176,0
1006108,24.6733303686964,121.879173719831,0
1115287,26.8124047050653,120.948853517093,0
1151703,27.058361155391,121.594360608993,0
1151707,26.878774578745,121.784919926625,0
1151710,26.901314577597,121.798180875471,0
1151711,26.9103681084536,121.698637348002,0
1151714,26.9126547239232,121.895457265133,0
