Y,X,DATE,CATEGORY
25.32368194,120.2342371,07_09,boat
25.32664333,120.2352725,07_09,boat
25.29103854,120.2380964,07_09,boat
24.82014408,120.246568,07_09,boat
25.04230017,120.2563437,07_09,boat
25.61802616,120.2585952,07_09,boat
25.45691246,120.259611,07_09,boat
25.28849332,120.2642972,07_09,boat
25.22341125,120.2652017,07_09,boat
25.3953503,120.2717286,07_09,boat
25.09448716,120.284135,07_09,boat
25.29421705,120.2900104,07_09,boat
25.37383514,120.2933512,07_09,boat
25.37671428,120.2940041,07_09,boat
25.50039092,120.3040327,07_09,boat
25.6148812,120.3059641,07_09,boat
25.61774916,120.3067909,07_09,boat
24.28023521,120.3139602,07_09,boat
24.50378673,120.3164145,07_09,boat
24.61705255,120.3177163,07_09,boat
25.4376436,120.3253228,07_09,boat
25.43881141,120.3258618,07_09,boat
25.44199101,120.326768,07_09,boat
25.0661645,120.3301035,07_09,boat
25.5788038,120.3374801,07_09,boat
24.26827815,120.3425454,07_09,boat
24.97894697,120.3464163,07_09,boat
24.98906722,120.3504677,07_09,boat
25.65249366,120.3596294,07_09,boat
25.11027407,120.3597419,07_09,boat
25.65420645,120.360506,07_09,boat
25.42173019,120.3641837,07_09,boat
25.47701878,120.3645589,07_09,boat
25.47988199,120.3651344,07_09,boat
24.25851338,120.3659471,07_09,boat
25.11762377,120.3679054,07_09,boat
25.25471966,120.3685452,07_09,boat
25.12452259,120.3716098,07_09,boat
24.22283995,120.372697,07_09,boat
25.04507982,120.387037,07_09,boat
25.12137887,120.3900592,07_09,boat
25.20017682,120.3915257,07_09,boat
24.53005917,120.3966683,07_09,boat
25.01929817,120.3970394,07_09,boat
25.13372557,120.4008868,07_09,boat
25.09699525,120.4028635,07_09,boat
24.66120641,120.406592,07_09,boat
25.14617622,120.406777,07_09,boat
25.06576485,120.4069453,07_09,boat
24.66373409,120.4071511,07_09,boat
24.6624847,120.4069136,07_09,boat
25.52696808,120.4080626,07_09,boat
25.5297895,120.4089802,07_09,boat
25.08342035,120.4110494,07_09,boat
25.0791765,120.4125408,07_09,boat
24.56126278,120.4136649,07_09,boat
25.57483052,120.4146224,07_09,boat
25.08361327,120.418955,07_09,boat
25.56936012,120.4215244,07_09,boat
25.48969434,120.421804,07_09,boat
25.56853656,120.4217092,07_09,boat
25.49087558,120.4220455,07_09,boat
25.49176301,120.4221857,07_09,boat
25.62201506,120.4239469,07_09,boat
25.62490357,120.4247644,07_09,boat
25.75115723,120.4245609,07_09,boat
25.75458015,120.4253477,07_09,boat
25.21291119,120.4252227,07_09,boat
24.54186901,120.4263354,07_09,boat
24.54371722,120.4270634,07_09,boat
24.23456818,120.4316188,07_09,boat
24.78631942,120.4372869,07_09,boat
24.24863867,120.4385485,07_09,boat
25.1882869,120.4390944,07_09,boat
24.26513491,120.4413528,07_09,boat
24.25568446,120.441325,07_09,boat
24.25904809,120.4493811,07_09,boat
24.2509783,120.4523159,07_09,boat
24.37701415,120.4533063,07_09,boat
24.53779404,120.4641467,07_09,boat
24.54071379,120.4648864,07_09,boat
24.27013805,120.4653335,07_09,boat
25.17640179,120.4662977,07_09,boat
25.52384731,120.4774369,07_09,boat
25.12361642,120.4781393,07_09,boat
25.12405722,120.4791531,07_09,boat
25.76329439,120.4819139,07_09,boat
24.50280057,120.4927036,07_09,boat
25.44291765,120.5081922,07_09,boat
24.92064319,120.5098889,07_09,boat
24.70536116,120.5130396,07_09,boat
25.54464677,120.5162977,07_09,boat
24.70201321,120.5280725,07_09,boat
25.6145148,120.5299395,07_09,boat
24.62860985,120.5366643,07_09,boat
25.55724124,120.5539571,07_09,boat
24.69242791,120.5547114,07_09,boat
25.75000257,120.5588036,07_09,boat
25.4781913,120.5637356,07_09,boat
25.31944422,120.5677852,07_09,boat
25.5407391,120.5678506,07_09,boat
25.32014924,120.5679339,07_09,boat
25.32275506,120.5685177,07_09,boat
25.26043294,120.609379,07_09,boat
25.23579744,120.6146992,07_09,boat
25.73687755,120.6359416,07_09,boat
25.06374892,120.6683022,07_09,boat
25.08643931,120.679436,07_09,boat
24.65465265,120.697405,07_09,boat
24.65658379,120.7069559,07_09,boat
24.67164025,120.7113504,07_09,boat
25.7423353,120.7150512,07_09,boat
25.75751734,120.7230151,07_09,boat
25.82564194,120.730422,07_09,boat
25.26090006,120.73473,07_09,boat
25.4134733,120.7367119,07_09,boat
24.6951315,120.7392584,07_09,boat
24.69490595,120.7405162,07_09,boat
25.43850801,120.7425216,07_09,boat
24.70666096,120.7418812,07_09,boat
25.47501351,120.7488062,07_09,boat
24.70422788,120.749282,07_09,boat
24.7158599,120.751214,07_09,boat
25.48793727,120.7512919,07_09,boat
25.5105868,120.7516632,07_09,boat
24.92325828,120.7521623,07_09,boat
25.49582234,120.7534021,07_09,boat
25.81258197,120.7545113,07_09,boat
24.72733429,120.7590693,07_09,boat
25.51113961,120.7598413,07_09,boat
25.51195855,120.7600673,07_09,boat
24.73803855,120.760416,07_09,boat
24.71760069,120.762394,07_09,boat
25.49522561,120.7673837,07_09,boat
25.49977979,120.7691137,07_09,boat
25.5083996,120.7699634,07_09,boat
24.70929603,120.7708329,07_09,boat
24.74384102,120.7710428,07_09,boat
24.71889014,120.7725698,07_09,boat
25.68199592,120.7727657,07_09,boat
24.72827676,120.7742013,07_09,boat
25.7707389,120.7762321,07_09,boat
25.49644133,120.7779309,07_09,boat
24.7627249,120.7810647,07_09,boat
24.72293478,120.7841117,07_09,boat
25.8037266,120.7845123,07_09,boat
24.73748289,120.7858546,07_09,boat
24.77753214,120.7878682,07_09,boat
24.75311251,120.7885344,07_09,boat
25.65744182,120.7913355,07_09,boat
24.77413159,120.7921486,07_09,boat
24.71998335,120.7933477,07_09,boat
24.74417693,120.7945745,07_09,boat
24.76630953,120.7978426,07_09,boat
24.73401819,120.7990066,07_09,boat
25.19392156,120.8006436,07_09,boat
24.7829619,120.8005637,07_09,boat
25.19651556,120.8016522,07_09,boat
24.75404023,120.8022647,07_09,boat
25.09464772,120.8033068,07_09,boat
24.72681708,120.805891,07_09,boat
24.77791057,120.8077609,07_09,boat
24.75534531,120.8121155,07_09,boat
24.7726716,120.8145342,07_09,boat
25.78120428,120.81454,07_09,boat
25.68837924,120.8155995,07_09,boat
24.74605761,120.8156143,07_09,boat
25.73333469,120.8169683,07_09,boat
25.7784195,120.8194411,07_09,boat
25.77787643,120.8197024,07_09,boat
25.72854324,120.8247986,07_09,boat
25.78675534,120.8263291,07_09,boat
25.45503921,120.832398,07_09,boat
25.54623644,120.8582753,07_09,boat
25.01807444,120.8616729,07_09,boat
25.49656568,120.8807464,07_09,boat
25.49968303,120.8816401,07_09,boat
25.10817534,120.8873257,07_09,boat
25.73034167,120.888261,07_09,boat
25.4270404,120.9031656,07_09,boat
25.43061107,120.9041073,07_09,boat
25.38354505,120.9272339,07_09,boat
25.3815256,120.9266538,07_09,boat
25.0855285,120.9312947,07_09,boat
25.71080902,120.9317632,07_09,boat
25.71002135,120.932375,07_09,boat
25.43033294,120.9331155,07_09,boat
25.72385968,120.936036,07_09,boat
25.76840601,120.9376485,07_09,boat
25.72653363,120.9376022,07_09,boat
25.79288238,120.9399693,07_09,boat
25.69930373,120.9402511,07_09,boat
25.70201778,120.977614,07_09,boat
25.47721118,120.9908621,07_09,boat
25.63899662,120.9983898,07_09,boat
25.46642932,121.009477,07_09,boat
25.59598894,121.0341765,07_09,boat
25.60890476,121.0367964,07_09,boat
25.59727422,121.0380012,07_09,boat
25.60152197,121.0421794,07_09,boat
25.66234323,121.045547,07_09,boat
25.64641898,121.0560625,07_09,boat
25.6471602,121.0571844,07_09,boat
25.5521743,121.0640299,07_09,boat
25.17625788,121.0886699,07_09,boat
25.52103069,121.0972275,07_09,boat
25.43579101,121.1234833,07_09,boat
25.25328196,121.1232246,07_09,boat
25.43618833,121.1229998,07_09,boat
25.70989818,121.1242612,07_09,boat
25.28516242,121.1565118,07_09,boat
25.23462434,121.1806986,07_09,boat
25.15988451,121.203426,07_09,boat
25.55682818,121.2150227,07_09,boat
25.55604155,121.2148795,07_09,boat
25.22644269,121.2219812,07_09,boat
25.16523248,121.2230182,07_09,boat
25.32593952,121.2359504,07_09,boat
25.22141911,121.2536418,07_09,boat
25.16841851,121.2689131,07_09,boat
25.18392888,121.2723761,07_09,boat
25.28589958,121.275397,07_09,boat
25.28323189,121.2749101,07_09,boat
25.38978299,121.2786174,07_09,boat
25.1842426,121.306193,07_09,boat
25.33621155,121.354004,07_09,boat
25.55893683,121.3783768,07_09,boat
25.42292245,121.3879392,07_09,boat
25.64402704,121.4351859,07_09,boat
25.66654418,121.4429125,07_09,boat
25.48899342,121.446641,07_09,boat
25.32612517,121.4557694,07_09,boat
25.55555817,121.6334302,07_09,boat
25.55671064,121.6338382,07_09,boat
25.55811891,121.6341008,07_09,boat
25.72478736,121.6380294,07_09,boat
25.3663086,121.681769,07_09,boat
25.50911044,121.7381325,07_09,boat
25.63217798,121.7572373,07_09,boat
25.25801608,121.7764884,07_09,boat
25.37398197,121.8025924,07_09,boat
25.35612822,121.8116124,07_09,boat
25.17458454,121.8618641,07_09,boat
24.19365659,121.866742,07_09,boat
24.86452443,121.8857114,07_09,boat
