Y,X,DATE,CATEGORY
24.70413097,120.749362,08_12,boat
24.71572515,120.7513051,08_12,boat
24.68614235,120.7567905,08_12,boat
24.72726892,120.7592086,08_12,boat
24.70058246,120.7595214,08_12,boat
24.73807278,120.7605037,08_12,boat
24.71761037,120.7624794,08_12,boat
24.69365776,120.7689811,08_12,boat
24.70919463,120.7709719,08_12,boat
24.74379069,120.7710949,08_12,boat
24.71869101,120.7727441,08_12,boat
24.72815496,120.77432,08_12,boat
24.70423038,120.7806661,08_12,boat
24.76274104,120.7811882,08_12,boat
24.72285879,120.784269,08_12,boat
24.73734632,120.7860233,08_12,boat
24.75288965,120.7886473,08_12,boat
24.69847422,120.7895748,08_12,boat
24.77438026,120.7925246,08_12,boat
24.69574094,120.7929671,08_12,boat
24.7198914,120.7934803,08_12,boat
24.74404385,120.794705,08_12,boat
24.76640333,120.7980131,08_12,boat
24.69160713,120.7980877,08_12,boat
24.73394903,120.7991304,08_12,boat
24.70098887,120.7990082,08_12,boat
24.70980323,120.7997378,08_12,boat
24.78287468,120.8006521,08_12,boat
24.75404282,120.8023981,08_12,boat
24.69794779,120.8028837,08_12,boat
24.72666439,120.8059995,08_12,boat
24.69064893,120.8068106,08_12,boat
24.6950179,120.8071349,08_12,boat
24.77772534,120.8078646,08_12,boat
24.78714393,120.8090535,08_12,boat
24.75524122,120.8122304,08_12,boat
24.71992222,120.8130768,08_12,boat
24.70931912,120.8136087,08_12,boat
24.77265872,120.8146642,08_12,boat
24.74663283,120.8161149,08_12,boat
24.69780708,120.817158,08_12,boat
24.69316273,120.8171776,08_12,boat
24.70557652,120.8181568,08_12,boat
24.72533465,120.8183631,08_12,boat
24.70212673,120.822622,08_12,boat
24.73026833,120.8249224,08_12,boat
24.71931828,120.8265087,08_12,boat
24.6993356,120.8267395,08_12,boat
24.75669101,120.8278043,08_12,boat
24.72759107,120.8283718,08_12,boat
24.71601337,120.8301965,08_12,boat
24.70597087,120.8308618,08_12,boat
24.72492722,120.831787,08_12,boat
24.71257149,120.8349567,08_12,boat
24.77504351,120.8774717,08_12,boat
23.48232367,121.5151477,08_12,boat
23.48247853,121.5159162,08_12,boat
23.84020529,121.6236145,08_12,boat
23.97575018,121.6262618,08_12,boat
23.97052503,121.6287189,08_12,boat
23.74051533,121.7558707,08_12,boat
23.74153634,121.7563346,08_12,boat
24.51337881,121.8393958,08_12,boat
24.86836116,121.8409483,08_12,boat
24.86406014,121.8434772,08_12,boat
24.53408241,121.8754953,08_12,boat
24.58987036,121.8783108,08_12,boat
24.59090459,121.8791728,08_12,boat
24.4648531,121.8854627,08_12,boat
24.59729294,121.8979325,08_12,boat
24.42446356,121.923532,08_12,boat
24.40508223,121.9330244,08_12,boat
24.40309085,121.9379787,08_12,boat
24.42313617,121.9576125,08_12,boat
24.4405993,121.9613511,08_12,boat
24.44875151,121.9662345,08_12,boat
24.3808371,121.9678938,08_12,boat
24.46781027,121.9730981,08_12,boat
24.39345115,121.973726,08_12,boat
24.34748061,121.9733469,08_12,boat
24.57370967,121.9751852,08_12,boat
24.43915326,121.9760498,08_12,boat
24.63835842,121.9786736,08_12,boat
24.39305846,121.9788233,08_12,boat
24.37774804,121.9808699,08_12,boat
24.33490752,121.9830754,08_12,boat
24.63485499,121.9838389,08_12,boat
23.73432474,121.9846465,08_12,boat
24.62341135,121.9854594,08_12,boat
24.44927715,121.9877959,08_12,boat
24.36878267,121.9927614,08_12,boat
24.39648839,121.9934291,08_12,boat
24.43091153,121.9939199,08_12,boat
24.62268924,121.9939878,08_12,boat
24.35141446,121.9940001,08_12,boat
24.38574235,121.9958751,08_12,boat
24.44740092,121.9956162,08_12,boat
24.39371492,121.9957497,08_12,boat
24.30241317,121.9971622,08_12,boat
24.48289855,121.998073,08_12,boat
