LAT,LON
22.8219801437585,120.170892688504
22.8436539169644,120.176252506821
22.8144783006814,120.190235500501
22.8178953162649,120.190507761637
22.8640011389874,120.191002811473
22.8114197098919,120.191291308881
22.8101936576031,120.191853002724
22.8089873485072,120.192500579456
22.8077158868743,120.193136310272
22.7342437738882,120.193362760584
22.7191816466597,120.195383221377
22.857120299485,120.196546101931
22.808384847874,120.197654778934
22.8548297958484,120.204502362604
22.8537644022649,120.204856682626
22.8526171034644,120.20545741359
22.8495159350959,120.205971293379
22.6300092570875,120.218901115515
22.655332246688,120.223464816288
22.6312120945491,120.223662940703
22.6429268094574,120.22781634117
22.6383088056083,120.235406127641
22.5226310526791,120.265368622334
22.5391850902866,120.266409080763
22.4544207298735,120.266779251669
22.5307505222564,120.26725752934
22.4101829202262,120.27491999058
22.5339587668232,120.300943501818
22.53477910335,120.308265395213
22.2505156250403,120.308297607529
22.5149687560149,120.312349165013
22.5489199405245,120.31892098297
22.5490963151057,120.319509620101
22.1822508859723,120.324433057972
22.2479456333168,120.342177770972
22.3386679649687,120.347240158417
22.3323067081656,120.371413888523
22.2754886810521,120.373040115592
22.3522445567672,120.384544839436
22.4215766324768,120.394162937853
22.2114433586012,120.398578824738
22.1964144391103,120.403200504456
22.3024755421575,120.407658083371
22.4771220806872,120.411334081672
22.3502644453022,120.50174713624
21.919009648279,120.733675455251
21.9203171337541,120.737900702426
21.9580347780044,120.758242653996
21.7588619639597,120.824930087241
21.9850117373999,120.844230328301
21.9881438973843,120.845527679317
21.9897359899365,120.853722351143
22.0510146895101,120.888260488561
22.3577202143493,120.905974269332
22.3662376888075,120.90647350547
21.6464392112094,120.95978133106
22.5402965190519,120.968283112989
22.1824316874471,121.063667985962
22.1789789932538,121.064336051996
22.7222126586764,121.128688046226
21.7812684495668,121.1393785322
22.7321963636364,121.13959380766
21.9724399973325,121.157120701574
21.5828410059951,121.199889174641
21.8023273986879,121.240090691225
21.9651998021338,121.267891284608
21.9667738501372,121.268222076001
21.9644392285266,121.268105295014
22.2508528335427,121.279644435562
22.142185879411,121.299950571836
23.0921812418259,121.360580436976
22.0293844291841,121.375371625898
22.0256450627457,121.375797293112
22.1555861258426,121.39306124849
22.1525543800931,121.393467620792
23.2099878053775,121.399710979458
23.1222013053207,121.416776474536
22.2906727759688,121.444912992542
22.9156173727322,121.458872001547
22.3781977306502,121.460151476628
22.3750984241737,121.460083197542
22.9263863763583,121.464123079901
22.6477786820034,121.498226721347
22.6520826447607,121.505091708701
22.0877737709656,121.505805277623
22.6586749226826,121.506366428973
22.6551042128082,121.509099100332
22.6623188836483,121.509197264649
22.6542785446811,121.509172929483
22.6818757358043,121.510937065967
22.6632376465182,121.512527119526
22.4016291721559,121.537761719591
22.3507534469701,121.552633092955
22.3467609465929,121.5536659036
22.0825059580047,121.566656924632
22.0620999489377,121.572712778918
22.0797378080943,121.578332863914
21.9445739387769,121.608383041387
22.6607189924708,121.647119170107
22.6632603973292,121.647212311218
23.393044947695,121.781819162304
22.1796112027685,121.833137722751
22.1767847567893,121.833231036747
23.1995382924037,121.837503960421
23.0341611193319,121.861259195498
23.2928579066107,121.918383338632
