MMSI,LAT,LON,TYPE
0,24.371407,120.580575,0
1,25.980171915861,120.231352186646,0
2,26.342104422795,120.39493,0
5,24.5781315406826,121.868952960334,0
8,22.4721315702234,120.437341486205,104
22,22.4295546371155,120.966574140536,0
23,22.4290846270827,120.966133824028,0
226,24.3716419362256,120.58215314324,0
227,24.3719629560256,120.582216877359,0
228,24.3715835257656,120.582172902536,0
229,24.3717784214516,120.582007342551,0
403,24.1907190299172,118.386120884549,0
418,24.1498836728316,118.3558155999,0
554,23.077107911585,119.083528284091,0
558,23.0639244778349,119.043490200673,0
563,23.0780399557227,119.090649560951,0
564,23.0624407168657,119.063084512364,0
569,23.0776334542127,119.090327855303,0
570,23.0665623390931,119.074848217,0
576,23.0639174486245,119.04342431157,0
901,23.2509658930842,119.160498155736,0
3810,26.160077,120.465693,0
9021,22.4725775261789,120.43546304833,0
9022,22.4726229443415,120.435581406149,0
9023,22.472415,120.4357,0
9024,22.472583,120.435455,0
9027,22.472503,120.435775,0
9028,22.4722571601382,120.435419575272,0
9030,22.4730869478359,120.435187575157,0
9031,22.4728983324695,120.435328952835,0
9034,22.4724136767006,120.435753349911,0
9801,22.4724845384466,120.435762935964,0
9802,22.472468,120.435765,0
9868,24.1894008691294,118.386687319728,0
15815,26.9008946126274,120.541674087595,0
123985,27.0156027726856,120.467989001205,0
128330,26.0539761140074,120.157303015431,0
180036,25.3228763699214,122.222971251676,0
180040,25.320988455242,122.22353622348,0
180047,25.3219561093382,122.225766649551,0
201011,23.6000845334729,119.431506410835,0
300006,22.467875641405,120.445430450015,0
309101,22.6812410282824,121.183360047713,0
309102,22.6637846173107,121.169961997026,0
319002,22.3187785423606,120.43974536677,0
319003,22.318911182649,120.440095584979,0
319004,22.332943429433,120.408018122583,0
319006,22.3164347566113,120.439313690287,0
319011,22.3184759292296,120.438153118259,0
321913,23.7353934399091,119.690704914351,0
321922,24.055620205441,120.301915849835,0
361019,24.4147973223011,118.389240115238,0
364503,22.8434139311827,121.222713392535,0
400202,24.5816537644974,121.8656,0
418603,23.895947,121.639583,0
419201,22.7916730464193,121.193066928521,0
419202,22.7915581732387,121.19323140839,0
419203,22.79152,121.193428,0
419204,22.7916494931274,121.193322370285,0
445503,23.3011904411428,120.045891884316,0
470101,23.6882770493853,121.583384742395,0
470105,23.6876306078916,121.579652109193,0
470107,23.65722740823,121.568123505432,0
470115,23.6419355381804,121.559480932431,0
470116,23.6283464079224,121.551538088662,0
470117,23.6733510297299,121.574613474532,0
480101,22.1331116197627,120.906651775112,0
480105,22.115930423467,120.915587440875,0
480113,22.181635,120.906858,0
525305,22.6474693692464,121.056085247673,0
525307,22.69692,121.109343,0
527603,23.2593982970191,120.069238891793,0
561171,24.1883080801391,118.388446227227,0
562863,24.2460751429003,118.325596372882,0
562865,24.2291193816843,118.313389070702,0
562870,24.2567164233276,118.333967542202,0
570902,23.277322,120.058623,0
615801,23.2936687610205,120.051285207224,0
615802,23.29412,120.074473,0
629503,23.2513929774419,120.04442277619,0
752031,23.8715986712771,119.524490369926,0
792501,23.8836110538185,121.62079459349,0
792502,23.8596876013031,121.615229600333,0
805501,24.630699847103,121.88086087714,0
805502,24.631691926307,121.88207306598,0
805503,24.6346015680187,121.882208,0
808503,24.6305365644426,121.881824409766,0
895500,24.5277438381815,118.33296094736,0
960001,24.5202623454368,118.564959042497,0
960007,24.427868390875,118.428991468168,0
960008,24.5202991640323,118.565197170972,0
981544,23.9290999843514,121.638990053988,0
1004752,24.5868870177967,121.85891298328,0
1005167,24.7786867479438,122.094716888618,0
1005183,24.5790932094357,121.870784245575,0
1005809,24.8970548950056,121.893952439657,0
