sarLAT,sarLON,aisLAT,aisLON,MMSI
22.9932447187585,120.154619867692,22.993707,120.153748,994160081
22.9938999459781,120.154926874344,22.993707,120.153748,994160081
22.9966567127038,120.161612289698,22.997315,120.161172,416009643
22.9668067360693,120.170820458851,22.966133,120.17083,416239900
22.5743604904953,120.30521298899,22.573575,120.307518,477655800
22.547992490514,120.313331978184,22.549607,120.31612,416006206
22.5711397464202,120.313785793757,22.570847,120.315097,416015700
22.5344898968429,120.315019230549,22.534228,120.316303,563190500
22.5608367355301,120.316382923057,22.561475,120.317608,413329850
22.5305739837712,120.317067624871,22.530742,120.319298,636021200
22.5529318729449,120.327442494247,22.555245,120.326893,212283000
22.5445739591576,120.328465779901,22.542133,120.3296,416428000
22.5514487567999,120.336926469805,22.553027,120.337947,118800001
22.5446901860598,120.337976229417,22.5488796364038,120.337691195624,353568000
22.544922170214,120.343763925197,22.54536,120.342835,563178200
22.5456846973767,120.344837740223,22.54536,120.342835,563178200
22.5382255694699,120.346683525359,22.540065,120.346042,414007000
22.4700329396162,120.443210069253,22.471317,120.442837,416009677
22.4702188247702,120.444448461037,22.471317,120.442837,416009677
22.7906319275346,121.189582233181,22.791498,121.193387,994160921
23.0943180212975,121.383011478154,23.09742,121.3841,994261664
23.3872931384528,120.157357680773,23.389805,120.15581,533110062
23.7762763791249,120.170881019675,23.777242,120.172685,351104000
23.7815651717245,120.17425941009,23.783043,120.176053,416072000
23.7973005785097,120.178650310169,23.797233,120.178207,416068000
23.7897812619838,120.178635562247,23.788167,120.178667,636022671
24.275773522763,120.425119065722,24.2755966945301,120.424976285951,200000323
24.230765041495,120.483548994815,24.230755,120.482515,563033200
24.2861148053147,120.534169564918,24.28462,120.532013,244820422
23.9411350420894,121.610848250235,23.9395484608148,121.606925300834,994169535
24.9019998946762,121.871146956579,24.90451,121.870147,36241005
24.7213655344513,122.107521780184,24.7197775045601,122.104810207512,11005846
26.0732779037641,119.552164226681,26.073018,119.55286,413847143
25.6848663737024,119.577593260772,25.684948,119.578247,412501710
25.684980928601,119.578804114916,25.684948,119.578247,412501710
25.6856228497311,119.580155598178,25.684948,119.578247,412501710
26.1482087775414,119.60589141442,26.149833,119.609763,636023312
26.1453140170371,119.608927456085,26.142398,119.607063,413444940
26.1371340778352,119.627042522779,26.137257,119.627535,413905708
25.3453547087205,119.637391114852,25.345398,119.637307,413395420
25.336211475145,119.648377178067,25.335198,119.649067,413486090
25.3106819387093,119.648643888758,25.308933,119.647965,413450890
25.3352613781853,119.648685387924,25.335198,119.649067,413486090
25.3021498938255,119.649841382428,25.302863,119.646752,413570750
25.3355913048896,119.652719367983,25.335198,119.649067,413486090
26.1184322424869,119.667141683761,26.115942,119.669892,14
25.2953803693413,119.667537404071,25.295768,119.66764,413498180
25.5732568182066,119.669038233891,25.5722,119.671383,414350060
25.5790422009916,119.670352596197,25.57635,119.673433,413692270
25.5769454502355,119.672925780941,25.57635,119.673433,413692270
25.6175301721588,119.676016397853,25.617197,119.676027,413272620
25.5728042211944,119.676555770049,25.576262,119.677293,412470990
25.613678979318,119.677220033473,25.613477,119.677133,413541240
25.4478887004293,119.677800330716,25.447217,119.67936,477424100
25.6166177176839,119.699726029067,25.618633,119.70055,413703950
25.6150112758869,119.703119846063,25.618828,119.700867,413353970
25.7523010655684,119.715922203649,25.7532767898578,119.718004878015,413254270
25.9160556920291,119.741460940517,25.912963,119.738683,412440249
26.2324532605522,119.797495177273,26.2324,119.79768,412000689
25.4670013562271,119.826715552556,25.467347,119.827427,413351880
25.4667654936897,119.82910474256,25.467347,119.827427,413351880
25.7768575184817,119.870287491358,25.777233,119.8687,305907000
25.7800630077673,119.870377350291,25.777233,119.8687,305907000
26.2158407776338,119.873530562577,26.2191798172086,119.874747,412446361
26.1640805419745,119.941201343941,26.162903,119.941678,416003952
25.3584191295596,120.189950562665,25.3588633460209,120.193089053667,600931417
26.3618620385209,120.461024523157,26.363095,120.463978,96038590
26.3632014578454,120.464793157114,26.363095,120.463978,96038590
26.3643267359607,120.46799686086,26.363095,120.463978,96038590
26.3712225189062,120.470017774362,26.370473,120.468937,210512220
26.3669937579381,120.502161268846,26.3665850204244,120.500157,518002514
25.157853637158,121.367678104974,25.159378,121.369397,416004004
25.1566648665987,121.367681099359,25.159378,121.369397,416004004
25.1552690228495,121.369132224048,25.159378,121.369397,416004004
25.1398127616478,121.370146395255,25.141912,121.372577,416006891
25.1436842107432,121.377899435715,25.143182,121.38045,977890034
25.1442791154569,121.379116286266,25.143182,121.38045,977890034
25.153550131104,121.379794535459,25.15405,121.383983,352002217
25.1546081973956,121.387784449822,25.1554,121.387817,371433000
25.1320766939648,121.741944912874,25.136202,121.742503,412765030
25.1396488839274,121.74245114393,25.14028,121.743347,416005474
25.1514845817936,121.747078570838,25.153917,121.74905,416008000
25.1527957591528,121.749572620727,25.153917,121.74905,416008000
25.148607299327,121.751232851258,25.151183,121.75275,667002241
25.143789014193,121.756434524522,25.142517,121.756,416438000
25.1526997618405,121.764693011823,25.151515,121.765495,416005012
