MMSI,LAT,LON,TYPE
5,24.578322161152,121.869040144302,0
6,26.07575,119.723525,191.25
552,23.648357,119.51922,0
3810,26.6475749915382,120.495561375149,0
9021,22.3684041778949,120.454172972771,0
9022,22.3669854736989,120.454789497229,0
9023,22.3710123469586,120.452730465641,0
9024,22.3704696649933,120.453645010113,0
9027,22.370317808788,120.453891741984,0
9028,22.3703042554993,120.453727974983,0
9030,22.3711514123075,120.453126751945,0
9031,22.3707447658689,120.453149531359,0
9034,22.3698311546286,120.453731153694,0
9801,22.3718265929699,120.451545609373,0
9802,22.3696689584028,120.453818984764,0
27716,26.3544746746657,120.813135505194,200
27718,26.4766369396346,120.815990686899,80
27731,26.469451139293,120.81516343715,0
41633,23.0969925781198,121.382269805609,0
56166,26.3649564667294,120.722707775858,0
83658,24.8986696838487,119.10087,0
86826,24.8187471938942,119.25034609191,0
86827,24.8162212082206,119.251597511719,0
99991,24.324988,118.118992,18
111205,24.8433764430727,119.331262172723,0
180036,24.905781479353,121.868895054238,0
180040,24.9048728686934,121.869516359534,0
180047,24.9045765575661,121.870054559527,0
237019,22.4666465629806,120.439901893447,0
300006,22.4678283164721,120.445355459851,0
319011,22.332185966898,120.372331359226,0
349902,22.3335322236672,120.373591623036,0
349906,22.333117575097,120.374100588681,0
349909,22.33324,120.373952,0
349910,22.333295,120.373887,0
364503,22.7920543044354,121.193240189862,0
400202,24.5811623767963,121.8666907258,0
418105,22.334368662142,120.375285076177,0
418106,22.334463,120.375232,0
460709,22.4726866621256,120.435005098256,0
470101,23.3128478686298,121.45611418372,0
470105,23.312218,121.45762,0
470107,23.3124592034938,121.457449769759,0
470115,23.313063,121.457535,0
470116,23.312868,121.457673,0
470117,23.313108,121.457588,0
491801,23.1056759777212,121.519516290857,0
491802,23.1026312232666,121.534226092615,0
491803,23.1032933919584,121.538345398474,0
491804,23.0992565695805,121.552959054815,0
491805,23.0956517416847,121.554581533597,0
491806,23.0939887371098,121.567659829892,0
525302,22.791522,121.19394,0
525305,22.791962,121.193673,0
525307,22.791775,121.193547,0
561258,24.3845557067741,118.219277150067,0
578801,22.7921702235835,121.193663,0
578802,22.7914536995057,121.193775477183,0
578803,22.79153,121.19378,0
578804,22.791623,121.193813,0
620787,24.9065625299958,119.284210021711,0
628703,22.4628355470132,120.447396095972,0
805501,24.5825533190956,121.869121603553,0
805502,24.582437,121.869098,0
805503,24.5829476949478,121.86928,0
808503,24.5824270116292,121.86890697388,0
836512,24.8861198968656,119.101503293257,0
960001,24.5201782251349,118.563840849036,0
960007,24.4271467296407,118.428630369155,0
960008,24.5204494659598,118.56509816656,0
1006108,24.9039891607071,121.870286029232,0
1234594,24.9315159421601,119.282129428827,0
1800033,24.904392772849,121.870044966378,0
1800035,24.9044886712416,121.870041092838,0
1800038,24.904557,121.870128,0
1800041,24.9045366433151,121.870006600988,0
1800043,24.904713,121.87,0
1800046,24.904542,121.870118,0
2005873,24.8675476255995,121.837176868752,0
2006108,24.9042962951594,121.870116742437,0
2417812,22.4723718337796,120.435779737799,0
2770003,26.487387,120.816565,0
2770006,26.45583293841,120.813947743165,0
2770010,26.4131647398137,120.808511054702,0
2800004,24.9044252212981,121.870042692187,0
3005873,24.8661610429113,121.8367858083,0
3006108,24.9017145262976,121.870134923004,0
3588405,22.3147187104061,120.443103807009,0
3588407,22.2800348820362,120.464901442009,0
3588408,22.293348,120.452085,0
3588409,22.3073357350318,120.439537196169,0
4005873,24.8678805689706,121.836653475147,0
4006108,24.9037969861704,121.870111801516,0
4008001,26.637055,120.468598,0
4008010,26.6785920148889,120.469231973039,0
4083371,26.5233594075778,120.649394217207,0
4083376,26.4822161047546,120.638152460207,0
4083377,26.4746193891869,120.635521191506,0
4088808,25.007256797279,119.57104141914,0
4121003,26.325688,119.87852,0
4165550,23.864037,120.910812,0
4181013,22.3342666169707,120.375172943797,0
4361001,22.791522,121.193333,0
4361005,22.79146,121.193418,0
5005183,24.5758956404855,121.870815766498,0
5005873,24.8679369788429,121.836817,0
5006108,24.9028000801148,121.870649350273,0
5550001,26.2285848523839,120.074966292811,0
5680005,26.845748,120.521695,0
5800031,24.9043913600954,121.869919586588,0
6005183,24.5807206390177,121.871057783669,0
6005873,24.8670428519373,121.836455957828,0
6084311,24.8268181270717,119.211597841537,0
6128607,24.8603975545098,119.2091601174,0
6128615,25.9493613133187,120.370578420409,0
6800017,24.9043419569237,121.869915756422,0
6800021,24.9049864635526,121.869086666216,0
7006108,24.9042273085951,121.869401356448,0
8000001,24.9045423415407,121.870086026978,0
8005873,24.8670517371575,121.836429989117,0
8006108,24.9035465334626,121.870208027073,0
8056169,26.3749230766876,120.722328194842,0
8680005,24.8181357638119,119.250165370726,0
8680006,24.8103763842436,119.251674433456,0
8680012,24.8217811330272,119.25863854288,0
8680015,24.8428765285517,119.2561471282,0
