MMSI,LAT,LON,TYPE
0,22.596837,121.478908,0
0,22.600822,121.472687,70
0,24.298042,118.4095,70
1,22.627225,120.284027,0
5,24.6657261661199,121.907748251002,0
6,26.075785,119.723537,255
8,22.3540910759853,120.416905334014,104
12,26.3560290732827,119.937495,0
14,26.116068,119.669893,255
17,26.9296120529792,120.661936456872,0
95,26.079639011644,119.810392794036,0
226,24.3717646062867,120.582325963277,0
227,24.3717358220367,120.582310604596,0
228,24.371779423634,120.582218671723,0
229,24.3714310203729,120.582622093039,0
416,24.2504675255998,118.317935977241,0
417,24.2573814548466,118.322121844798,0
423,24.2953538286392,118.419919987276,0
848,24.5221369251353,118.563287263375,0
999,25.5281185046281,122.047207989354,0
5009,25.9582372852197,119.808092093708,0
9021,22.4557997677984,120.263498619234,0
9022,22.4471587313588,120.268270205472,0
9023,22.4393847964282,120.272066013148,0
9024,22.4306855579791,120.276419997531,0
9027,22.4187966851184,120.289619827538,0
9028,22.4126351594325,120.296931596792,0
9030,22.4040060392647,120.314848021832,0
9031,22.4091268041073,120.330979513066,0
9034,22.4018653352758,120.325565001925,0
9039,22.4179082793081,120.336079264204,0
41633,23.0969923112091,121.382240043738,0
46901,22.3220234107091,120.49510499908,0
46902,22.3081805553819,120.475446019002,0
56166,26.880742183128,120.503053072524,0
57311,26.8162744097907,120.581559809226,200
57564,26.9070187368637,120.548007834881,0
57968,26.9326546616019,120.662629563956,200
58661,26.9376764180486,120.535530423373,0
58884,26.822009600457,120.629753826345,120
69833,24.2549942176337,118.298969616622,0
82002,24.446442774368,118.537962745736,0
128330,26.1319311847043,120.044010493737,0
180036,25.3201117482711,122.125776149224,0
180040,25.3151135818953,122.174987078311,0
180047,25.3148237464426,122.184520484,0
235501,26.9922921834147,120.783194518915,0
235502,26.9861027442634,120.783757147725,0
236304,25.013985,119.384247,0
272508,22.4683032357246,120.445532099064,0
282801,22.467822,120.445455,0
282806,22.4677161645609,120.44551004304,0
282810,22.4679126554652,120.445703652929,0
282814,22.467825,120.44547,0
282815,22.4679312340916,120.445118401922,0
309101,22.7904848659473,121.193588957923,0
349902,22.9145417502129,120.006102215094,0
349906,22.9916911671685,120.00632069843,0
349909,22.9707497799202,120.010847261759,0
349910,22.9495825593749,120.013402741649,0
364502,22.7912170127667,121.192800159697,0
400202,24.6618256890548,121.89663598533,0
402205,23.997002,121.63873,0
407602,25.090941174902,119.455682248181,0
419201,22.7763705954547,121.359617062844,0
419202,22.7679148739457,121.377036529491,0
419203,22.778962218464,121.355160455997,0
419204,22.7902368906634,121.338326081271,0
420811,26.4324635761304,120.486413993041,0
491801,23.0320337912971,121.445694544236,0
491802,23.0287682761817,121.45704478084,0
491803,23.026589733747,121.456472019817,0
491804,23.0278084208112,121.470532297903,0
491805,23.0276550838869,121.471934588798,0
491806,23.0243019123495,121.486237860898,0
516096,24.2702853900733,118.331646863517,0
525302,22.791935,121.193547,0
525307,22.792197,121.193727,0
560002,24.3415598318878,118.480689594643,0
560003,24.338977477355,118.477652190427,0
561018,24.2839012242408,118.24324928294,0
561022,24.2756072430904,118.238304815784,0
561181,24.3999538174891,118.515702548991,0
561671,24.3445657821856,118.499925531305,0
561799,24.5235127233571,118.56308115425,0
561800,24.5239415288765,118.563180940281,0
561801,24.3076597609945,118.430375743027,0
561802,24.3111816119918,118.433940702949,0
561808,24.2931921582732,118.289300334309,0
561856,24.5210049078005,118.561429176176,0
561858,24.5210127210011,118.561361249524,0
561887,24.3599887443661,118.465902826401,0
561905,24.275890535929,118.270134626151,0
561959,24.5217569937186,118.560663052842,0
561990,24.2880091731094,118.239624096497,0
561992,24.3002528578359,118.256177929143,0
561993,24.3009444122174,118.26055491453,0
561994,24.2979154740895,118.250716604874,0
562075,24.3402225197569,118.398049460425,0
562772,24.3309193127864,118.483580776199,0
562802,24.3149802959671,118.437967331677,0
562861,24.3104585681605,118.32019067427,0
562937,24.2947008371759,118.241230982746,0
562978,24.3369970604347,118.393395079667,0
563869,24.2905577256122,118.360294922489,0
563961,24.295072372947,118.321166408849,0
564988,24.292650736629,118.249826496762,0
566677,24.3367616777568,118.396832002655,0
566679,24.3244480226555,118.385243789244,0
566680,24.3207569799807,118.383564638696,0
568570,24.2996179957334,118.424060805601,0
568970,24.3032275954117,118.427272289906,0
578801,22.6704491006047,121.179426940678,0
578802,22.6820386320039,121.163066954298,0
578803,22.6597106806888,121.200239119965,0
578804,22.669765,121.18128,0
580016,24.4945654821127,118.591929440788,0
588816,26.8337800023088,120.6196226108,200
588818,26.8270469619613,120.625232067915,200
588819,26.8252816031298,120.629350763697,200
610002,24.4278291102221,118.486808830353,0
620763,24.8709317162749,119.094370192362,0
620772,24.9644416020095,119.204128679316,0
650001,24.4282213152123,118.491505353064,0
650003,24.4217481320746,118.476962523244,0
650005,24.4227553900123,118.479236581837,0
650006,24.4202977666357,118.474642103674,0
650007,24.420153919292,118.46697404458,0
650008,24.4194006619248,118.467532689181,0
650011,24.4281063062883,118.48727374099,0
650012,24.4270903373852,118.483439494989,0
650015,24.4220633849377,118.479843764392,0
760003,24.4138798254368,118.518787982877,0
800010,24.4356511459194,118.516184833636,0
805584,26.9607466702749,120.572969489566,0
820003,24.4432881448589,118.533874507109,253
820004,24.4418547818487,118.529344921369,0
820005,24.4378490156252,118.527636962335,0
