LAT,LON
24.5813786458805,119.697019352582
24.6284511797234,119.706851027213
24.6194389056724,119.707750823237
24.640426925333,119.709631581744
24.6989067384686,119.743751055038
24.6995529726638,119.748828471226
24.6343766055398,119.751845270611
24.5730216716344,119.754302804567
24.4028035017077,119.766165956209
24.52197886877,119.768562238651
24.9080211351715,119.77365061027
24.8419841778174,119.781621954381
24.8066546413908,119.787430354013
24.7940072315278,119.787854880429
24.6356309373549,119.797861167099
24.8008454070961,119.807386916381
25.0344413173224,119.81306055046
25.1847370557524,119.81543695535
25.1899653591545,119.815443426112
25.1195913570221,119.816420703568
24.9168931205766,119.817836760006
25.1997431495383,119.819584321859
25.2078965427355,119.822860808659
24.5587204923112,119.823778508641
24.9928033907659,119.824365655616
24.7211388900643,119.828905393593
24.9567384488637,119.830318524633
25.123066457908,119.833354274013
24.8240606901849,119.836258032899
24.8273475616441,119.836951018975
25.0389651685436,119.837464476473
24.6853495813758,119.841834004198
25.097443162582,119.859861266989
25.2346565445394,119.874946547225
25.190371676971,119.876068120278
25.1273952657564,119.880681825668
25.1435641664608,119.886351408353
25.3102068342532,119.88670411227
25.2506796264451,119.889779114589
25.3217225451838,119.890981475046
24.3499250708233,119.896865440157
24.7244485653954,119.899864227944
25.5016034692778,119.900501551965
24.7253743950016,119.900488128863
25.3765662420988,119.902755600546
24.75412975728,119.906635620179
24.8921747037491,119.907922254354
25.0697990069053,119.908448317431
24.8962175445549,119.908570488309
24.8963517634268,119.909254264767
25.5230055034352,119.916351507593
25.4443141348155,119.920941786964
25.4878618737304,119.921303699136
25.2942308892209,119.924764546267
25.5312272834657,119.925128904959
25.7282390251344,119.928814107984
25.7271193998315,119.92878343774
25.4711020117565,119.929101138622
24.9845731018979,119.931585325888
25.5358187824403,119.937452080286
24.9962206440869,119.937165449065
25.5625143718298,119.937346168963
25.1524624784141,119.937891000119
25.5525079081767,119.940058386414
25.6942258211556,119.944672656684
25.6952398493078,119.94483218981
25.5626254392673,119.951979188264
25.0549453636824,119.952326043775
25.1497379451932,119.956323217736
25.2658545210339,119.961179424608
24.8271604554035,119.962221470338
25.8645365425097,119.965357988059
25.0248211772797,119.966738852907
25.0282328632027,119.967884274608
25.414271169688,119.969551452331
24.9814869924073,119.970539543209
24.9998829372114,119.972071312668
24.9833516771637,119.975839603385
25.039843458781,119.976354093048
25.2972123024357,119.981819261466
24.7365014425065,119.982532052252
25.2292072998606,119.987224728798
25.7274296481024,119.988377060938
25.2935894955764,119.997395013381
25.5159579602573,119.999434096766
24.673533326604,120.000662964002
25.2078450415773,120.006524070197
25.2163838491798,120.007676373434
25.650945422649,120.008481114209
25.6103683567387,120.010756846262
24.6689851001758,120.023527895218
24.9648019202413,120.025965823086
25.3003469191136,120.038694451598
25.406893088859,120.041829120731
25.3217709160068,120.041984819248
25.2029940107123,120.042196683453
25.1985806304984,120.042576456933
25.3578596007167,120.043328932427
25.2868948616185,120.042805741215
24.7078772905072,120.044278978281
25.2194711663151,120.045548169447
25.2578882610943,120.047000873592
25.2879146447519,120.048897490557
25.3581746171259,120.051455736257
25.693371667453,120.055571605864
25.2826383443639,120.055661381527
25.0843553077692,120.056929054112
25.22376281227,120.057086166358
24.8914901895383,120.059720084701
24.7372073756407,120.061312894651
25.6971839865967,120.063307409682
25.3120773007073,120.063321598758
25.2994652868276,120.063553829894
24.9885596785837,120.066068320786
25.2491515033024,120.065541245518
25.7458986482195,120.067090096225
24.991496856101,120.067179363839
25.1801615311358,120.069422823084
25.64798511122,120.071714192477
24.6313606762993,120.073459983431
25.0189231095109,120.076093304745
25.3703795283378,120.078182453945
24.7627517919112,120.07902428803
25.3591473580483,120.079584432494
24.7629064675246,120.082197410857
25.1052564404612,120.0827315189
25.3883109400289,120.084201348563
25.2331935739338,120.085287071001
25.2095031728097,120.086279785519
24.7731895492281,120.087427539488
25.3923671159685,120.088845984789
25.8275746614549,120.091521379073
25.3160374927429,120.092028713324
25.2961536554127,120.095317470345
24.7824201160489,120.097573260041
25.18306758108,120.098378288738
25.3785586323832,120.103370478497
24.7282677023857,120.103446106145
24.6496799054688,120.104751566952
25.243917212638,120.104604057879
25.5761081583525,120.105713378539
25.4204174510658,120.107962045964
25.3246262886428,120.109643554597
25.8248666324466,120.110914393696
25.32787600488,120.113696291861
25.8085690049888,120.117262603539
25.2081754932711,120.121308221354
25.2839326275693,120.121617620277
25.2866536985153,120.122194008943
25.5467308732089,120.122977011641
25.2135417450999,120.124103747225
25.4919268027405,120.12502946052
25.2129540315186,120.124942700155
25.3094350892892,120.126069087708
25.3763931967251,120.126487076532
24.2060481144191,120.127106855746
24.2089431404766,120.127691673124
25.2688566907134,120.128226541582
25.354411928609,120.129518257008
25.2320311539562,120.1308136896
25.3520007608991,120.131560289414
25.3469191660093,120.132519365746
25.279691371168,120.134958915572
25.3279343953735,120.135148060846
24.2500376188541,120.139155393252
25.3938913365266,120.140257771111
25.7950322254305,120.141669996164
25.7674078531646,120.142903631301
25.3423361083763,120.143227297796
25.216491104927,120.143152514674
25.3801130386516,120.144210137102
25.26547618846,120.145112504936
25.1991833572771,120.14977070871
25.7634562530741,120.153523741637
25.6040784386732,120.153677096889
25.377833884445,120.154696043082
25.6347654591376,120.157084920084
25.4058181096095,120.157971086022
25.2391044885033,120.15814493212
25.2821162971045,120.159426449792
25.2562829188395,120.161202638821
25.3910015654902,120.16137752755
25.3732548661032,120.162297471961
25.256390320358,120.162501761248
25.2954653178498,120.162491985464
25.2640322092169,120.162835458955
25.3603099990401,120.162867824726
25.2535523926563,120.165123344685
25.3728414972535,120.165559562309
25.3823079788269,120.168925308756
25.6516241053015,120.174142272539
25.2569872841353,120.176103419132
25.6718418438177,120.178004208101
25.3465916946284,120.177964840471
24.8722339448615,120.178198875243
25.2847034000944,120.178741804392
25.2778847593188,120.181541553695
25.1922911653649,120.184926088633
25.192406604976,120.186074590821
25.3277367091556,120.188359084436
25.2637292016311,120.19306126522
25.2184231976276,120.193997040615
25.3122324858609,120.198834122914
25.3119236249495,120.199601332724
25.1992565058074,120.199950600481
25.4410394013068,120.201197815005
24.9335856637437,120.201489542894
25.3453640897788,120.202108217914
24.2375219286486,120.20354162466
25.393203104702,120.207854129715
25.2588128348252,120.208256068221
25.2565290409682,120.211362166069
25.5051561622134,120.212734369942
25.314468323788,120.213172015992
25.5158801833274,120.213479304149
24.4628334767137,120.213943364907
25.1823353605489,120.215188607683
24.3425169641136,120.214740292211
24.3450614747035,120.215313326229
25.1856035942282,120.216161242721
25.2667007340315,120.217878406937
25.7449329117088,120.22671839078
25.3155668016352,120.227022952016
25.30213927199,120.227220885892
24.9366207716503,120.229388820111
25.2649390379465,120.231627621425
25.4813555351594,120.235901448322
24.9799805725806,120.243722480891
25.7596384131166,120.251418933031
24.2306476030401,120.256864245715
25.2597100444905,120.25870503997
25.2885114964206,120.264404484467
25.3103075245378,120.269278724187
24.4958260231415,120.270681632384
25.2910101437479,120.272670648628
25.4797336370453,120.274713531656
25.3575150193643,120.279995112203
25.3614985368426,120.280820951645
25.411685077908,120.289927035704
25.2942165217559,120.290059992876
25.219718844672,120.292932648925
25.2183098205134,120.292957602128
25.2208019399988,120.29351086832
24.7394639460172,120.298263804631
25.4992365554434,120.303235634222
25.2802280569659,120.305887967683
25.2819523309253,120.306103747621
25.8289942760085,120.309439192271
25.6971506526572,120.31648389148
25.7961084293215,120.316556677351
24.2890979553284,120.31967661201
24.8565608548904,120.331449788222
25.6644298260754,120.331380543086
25.6674240159153,120.332123694821
25.3982866478611,120.348199769251
25.2311521776843,120.350112435446
25.378871730259,120.35558197349
25.7434085829611,120.366263248462
24.2603011034584,120.368069468965
25.7904576018594,120.373482237021
25.7758658370704,120.376363680938
25.7795226802627,120.377443117583
25.4248198923264,120.37891082259
25.332475106918,120.379098778761
24.8475004578015,120.38114576093
24.7630020198582,120.382188694108
25.3170755844979,120.383083443445
25.5902507609474,120.390115390746
25.3917444716161,120.391970159035
25.4339305458761,120.394770722557
24.9457392790369,120.395523081238
24.4908379625332,120.397569384371
25.4170337968289,120.397247015974
25.3086882095125,120.407637651149
25.2904168408539,120.407807924151
24.3673763424095,120.415556600941
25.255850730202,120.415688697733
25.8045789879352,120.417215899321
25.743736974443,120.417514006911
24.3064627346796,120.42230502176
25.7942127193356,120.42799869858
24.2973225030683,120.429574802523
24.2350290611658,120.435566184606
24.2502415993339,120.43632732549
25.3773674834875,120.437512698206
25.7548260098088,120.442444394892
25.2956678086832,120.442910877186
24.2625751383837,120.443199659128
